Суурь он,Бүлэг,Сар,value
2020=100,"Орон сууц, ус, цахилгаан, түлш",2015-01,75.4
2020=100,"Орон сууц, ус, цахилгаан, түлш",2014-12,75.0
2020=100,"Орон сууц, ус, цахилгаан, түлш",2014-11,73.5
2020=100,"Орон сууц, ус, цахилгаан, түлш",2014-10,69.7
2020=100,"Орон сууц, ус, цахилгаан, түлш",2014-09,66.9
2020=100,"Орон сууц, ус, цахилгаан, түлш",2014-08,65.9
2020=100,"Орон сууц, ус, цахилгаан, түлш",2014-07,64.3
2020=100,"Орон сууц, ус, цахилгаан, түлш",2014-06,65.1
2020=100,"Орон сууц, ус, цахилгаан, түлш",2014-05,65.3
2020=100,"Орон сууц, ус, цахилгаан, түлш",2014-04,65.5
2020=100,"Орон сууц, ус, цахилгаан, түлш",2014-03,65.5
2020=100,"Орон сууц, ус, цахилгаан, түлш",2014-02,65.3
2020=100,"Орон сууц, ус, цахилгаан, түлш",2014-01,64.8
2020=100,"Орон сууц, ус, цахилгаан, түлш",2013-12,64.4
2020=100,"Орон сууц, ус, цахилгаан, түлш",2013-11,64.0
2020=100,"Орон сууц, ус, цахилгаан, түлш",2013-10,61.6
2020=100,"Орон сууц, ус, цахилгаан, түлш",2013-09,60.6
2020=100,"Орон сууц, ус, цахилгаан, түлш",2013-08,58.2
2020=100,"Орон сууц, ус, цахилгаан, түлш",2013-07,57.1
2020=100,"Орон сууц, ус, цахилгаан, түлш",2013-06,57.5
2020=100,"Орон сууц, ус, цахилгаан, түлш",2013-05,59.1
2020=100,"Орон сууц, ус, цахилгаан, түлш",2013-04,59.0
2020=100,"Орон сууц, ус, цахилгаан, түлш",2013-03,59.2
2020=100,"Орон сууц, ус, цахилгаан, түлш",2013-02,59.8
2020=100,"Орон сууц, ус, цахилгаан, түлш",2013-01,60.1
2020=100,"Орон сууц, ус, цахилгаан, түлш",2012-12,60.3
2020=100,"Орон сууц, ус, цахилгаан, түлш",2012-11,60.8
2020=100,"Орон сууц, ус, цахилгаан, түлш",2012-10,58.1
2020=100,"Орон сууц, ус, цахилгаан, түлш",2012-09,56.6
2020=100,"Орон сууц, ус, цахилгаан, түлш",2012-08,55.1
2020=100,"Орон сууц, ус, цахилгаан, түлш",2012-07,55.4
2020=100,"Орон сууц, ус, цахилгаан, түлш",2012-06,54.7
2020=100,"Орон сууц, ус, цахилгаан, түлш",2012-05,53.4
2020=100,"Орон сууц, ус, цахилгаан, түлш",2012-04,53.1
2020=100,"Орон сууц, ус, цахилгаан, түлш",2012-03,53.5
2020=100,"Орон сууц, ус, цахилгаан, түлш",2012-02,54.0
2020=100,"Орон сууц, ус, цахилгаан, түлш",2012-01,54.2
2020=100,"Орон сууц, ус, цахилгаан, түлш",2011-12,53.9
2020=100,"Орон сууц, ус, цахилгаан, түлш",2011-11,53.5
2020=100,"Орон сууц, ус, цахилгаан, түлш",2011-10,53.0
2020=100,"Орон сууц, ус, цахилгаан, түлш",2011-09,49.5
2020=100,"Орон сууц, ус, цахилгаан, түлш",2011-08,48.8
2020=100,"Орон сууц, ус, цахилгаан, түлш",2011-07,48.8
2020=100,"Орон сууц, ус, цахилгаан, түлш",2011-06,49.0
2020=100,"Орон сууц, ус, цахилгаан, түлш",2011-05,47.0
2020=100,"Орон сууц, ус, цахилгаан, түлш",2011-04,47.2
2020=100,"Орон сууц, ус, цахилгаан, түлш",2011-03,47.6
2020=100,"Орон сууц, ус, цахилгаан, түлш",2011-02,47.8
2020=100,"Орон сууц, ус, цахилгаан, түлш",2011-01,48.1
2020=100,"Орон сууц, ус, цахилгаан, түлш",2010-12,47.9
2020=100,"Орон сууц, ус, цахилгаан, түлш",2010-11,46.9
2020=100,"Орон сууц, ус, цахилгаан, түлш",2010-10,46.1
2020=100,"Орон сууц, ус, цахилгаан, түлш",2010-09,45.8
2020=100,"Орон сууц, ус, цахилгаан, түлш",2010-08,44.4
2020=100,"Орон сууц, ус, цахилгаан, түлш",2010-07,44.3
2020=100,"Орон сууц, ус, цахилгаан, түлш",2010-06,42.9
2020=100,"Орон сууц, ус, цахилгаан, түлш",2010-05,42.7
2020=100,"Орон сууц, ус, цахилгаан, түлш",2010-04,42.8
2020=100,"Орон сууц, ус, цахилгаан, түлш",2010-03,43.3
2020=100,"Орон сууц, ус, цахилгаан, түлш",2010-02,43.3
2020=100,"Орон сууц, ус, цахилгаан, түлш",2010-01,42.7
2020=100,"Орон сууц, ус, цахилгаан, түлш",2009-12,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2009-11,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2009-10,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2009-09,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2009-08,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2009-07,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2009-06,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2009-05,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2009-04,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2009-03,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2009-02,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2009-01,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2008-12,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2008-11,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2008-10,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2008-09,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2008-08,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2008-07,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2008-06,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2008-05,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2008-04,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2008-03,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2008-02,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2008-01,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2007-12,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2007-11,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2007-10,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2007-09,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2007-08,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2007-07,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2007-06,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2007-05,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2007-04,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2007-03,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2007-02,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2007-01,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2006-12,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2006-11,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2006-10,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2006-09,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2006-08,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2006-07,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2006-06,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2006-05,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2006-04,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2006-03,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2006-02,
2020=100,"Орон сууц, ус, цахилгаан, түлш",2006-01,
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2026-07,161.0
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2026-06,160.0
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2026-05,159.4
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2026-04,158.8
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2026-03,157.7
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2026-02,156.3
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2026-01,154.1
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2025-12,153.7
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2025-11,153.3
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2025-10,152.8
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2025-09,152.1
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2025-08,150.0
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2025-07,149.2
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2025-06,149.0
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2025-05,148.7
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2025-04,148.0
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2025-03,148.0
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2025-02,147.9
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2025-01,147.5
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2024-12,144.5
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2024-11,143.7
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2024-10,143.3
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2024-09,142.6
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2024-08,141.7
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2024-07,139.9
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2024-06,139.1
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2024-05,138.4
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2024-04,138.0
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2024-03,137.4
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2024-02,135.9
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2024-01,135.4
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2023-12,134.5
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2023-11,134.3
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2023-10,133.6
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2023-09,132.6
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2023-08,132.5
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2023-07,132.4
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2023-06,132.0
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2023-05,131.3
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2023-04,130.8
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2023-03,130.0
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2023-02,128.2
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2023-01,127.1
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2022-12,126.4
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2022-11,125.9
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2022-10,124.3
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2022-09,122.5
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2022-08,121.3
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2022-07,120.9
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2022-06,119.3
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2022-05,117.4
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2022-04,115.8
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2022-03,114.6
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2022-02,114.1
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2022-01,112.2
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2021-12,110.3
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2021-11,108.1
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2021-10,107.3
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2021-09,106.1
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2021-08,105.6
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2021-07,104.9
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2021-06,104.0
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2021-05,103.5
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2021-04,103.1
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2021-03,102.9
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2021-02,102.7
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2021-01,101.9
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2020-12,101.2
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2020-11,101.0
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2020-10,100.9
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2020-09,100.4
2020=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2020-08,100.1
