Indicator,Region,Month,value
 Wheat,Umnugovi,2021-03,
 Wheat,Umnugovi,2021-02,
 Wheat,Umnugovi,2021-01,
 Wheat,Umnugovi,2020-12,
 Wheat,Umnugovi,2020-11,
 Wheat,Umnugovi,2020-10,
 Wheat,Umnugovi,2020-09,
 Wheat,Umnugovi,2020-08,
 Wheat,Umnugovi,2020-07,
 Wheat,Umnugovi,2020-06,
 Wheat,Umnugovi,2020-05,
 Wheat,Umnugovi,2020-04,
 Wheat,Umnugovi,2020-03,
 Wheat,Umnugovi,2020-02,
 Wheat,Umnugovi,2020-01,
 Wheat,Umnugovi,2019-12,
 Wheat,Umnugovi,2019-11,
 Wheat,Umnugovi,2019-10,
 Wheat,Umnugovi,2019-09,
 Wheat,Umnugovi,2019-08,
 Wheat,Umnugovi,2019-07,
 Wheat,Umnugovi,2019-06,
 Wheat,Umnugovi,2019-05,
 Wheat,Umnugovi,2019-04,
 Wheat,Umnugovi,2019-03,
 Wheat,Umnugovi,2019-02,
 Wheat,Umnugovi,2019-01,
 Wheat,Umnugovi,2018-12,
 Wheat,Selenge,2025-12,1100000.0
 Wheat,Selenge,2025-11,1130000.0
 Wheat,Selenge,2025-10,
 Wheat,Selenge,2025-09,
 Wheat,Selenge,2025-08,
 Wheat,Selenge,2025-07,
 Wheat,Selenge,2025-06,
 Wheat,Selenge,2025-05,
 Wheat,Selenge,2025-04,
 Wheat,Selenge,2025-03,1100000.0
 Wheat,Selenge,2025-02,1000000.0
 Wheat,Selenge,2025-01,966667.0
 Wheat,Selenge,2024-12,816667.0
 Wheat,Selenge,2024-11,937500.0
 Wheat,Selenge,2024-10,900000.0
 Wheat,Selenge,2024-09,900000.0
 Wheat,Selenge,2024-08,
 Wheat,Selenge,2024-07,
 Wheat,Selenge,2024-06,
 Wheat,Selenge,2024-05,
 Wheat,Selenge,2024-04,
 Wheat,Selenge,2024-03,
 Wheat,Selenge,2024-02,750000.0
 Wheat,Selenge,2024-01,800000.0
 Wheat,Selenge,2023-12,
 Wheat,Selenge,2023-11,980000.0
 Wheat,Selenge,2023-10,750000.0
 Wheat,Selenge,2023-09,1050000.0
 Wheat,Selenge,2023-08,
 Wheat,Selenge,2023-07,
 Wheat,Selenge,2023-06,600000.0
 Wheat,Selenge,2023-05,600000.0
 Wheat,Selenge,2023-04,725000.0
 Wheat,Selenge,2023-03,583333.0
 Wheat,Selenge,2023-02,625000.0
 Wheat,Selenge,2023-01,600000.0
 Wheat,Selenge,2022-12,600000.0
 Wheat,Selenge,2022-11,620000.0
 Wheat,Selenge,2022-10,751429.0
 Wheat,Selenge,2022-09,983333.0
 Wheat,Selenge,2022-08,950000.0
 Wheat,Selenge,2022-07,560000.0
 Wheat,Selenge,2022-06,725000.0
 Wheat,Selenge,2022-05,800000.0
 Wheat,Selenge,2022-04,725000.0
 Wheat,Selenge,2022-03,500000.0
 Wheat,Selenge,2022-02,537500.0
 Wheat,Selenge,2022-01,620000.0
 Wheat,Selenge,2021-12,566667.0
 Wheat,Selenge,2021-11,657500.0
 Wheat,Selenge,2021-10,670000.0
 Wheat,Selenge,2021-09,675000.0
 Wheat,Selenge,2021-08,600000.0
 Wheat,Selenge,2021-07,
 Wheat,Selenge,2021-06,
 Wheat,Selenge,2021-05,600000.0
 Wheat,Selenge,2021-04,850000.0
 Wheat,Selenge,2021-03,
 Wheat,Selenge,2021-02,
 Wheat,Selenge,2021-01,
 Wheat,Selenge,2020-12,650000.0
 Wheat,Selenge,2020-11,575000.0
 Wheat,Selenge,2020-10,565000.0
 Wheat,Selenge,2020-09,550000.0
 Wheat,Selenge,2020-08,550000.0
 Wheat,Selenge,2020-07,550000.0
 Wheat,Selenge,2020-06,550000.0
 Wheat,Selenge,2020-05,600000.0
 Wheat,Selenge,2020-04,550000.0
 Wheat,Selenge,2020-03,550000.0
 Wheat,Selenge,2020-02,550000.0
 Wheat,Selenge,2020-01,560000.0
 Wheat,Selenge,2019-12,584000.0
 Wheat,Selenge,2019-11,543333.0
 Wheat,Selenge,2019-10,545000.0
 Wheat,Selenge,2019-09,540000.0
 Wheat,Selenge,2019-08,500000.0
 Wheat,Selenge,2019-07,500000.0
 Wheat,Selenge,2019-06,500000.0
 Wheat,Selenge,2019-05,533000.0
 Wheat,Selenge,2019-04,500000.0
 Wheat,Selenge,2019-03,500000.0
 Wheat,Selenge,2019-02,500000.0
 Wheat,Selenge,2019-01,500000.0
 Wheat,Selenge,2018-12,530000.0
 Wheat,Tuv,2025-12,1150000.0
 Wheat,Tuv,2025-11,1150000.0
 Wheat,Tuv,2025-10,
 Wheat,Tuv,2025-09,
 Wheat,Tuv,2025-08,
 Wheat,Tuv,2025-07,
 Wheat,Tuv,2025-06,
 Wheat,Tuv,2025-05,1033333.0
 Wheat,Tuv,2025-04,
 Wheat,Tuv,2025-03,900000.0
 Wheat,Tuv,2025-02,966667.0
 Wheat,Tuv,2025-01,966667.0
 Wheat,Tuv,2024-12,825000.0
 Wheat,Tuv,2024-11,937500.0
 Wheat,Tuv,2024-10,922500.0
 Wheat,Tuv,2024-09,933333.0
 Wheat,Tuv,2024-08,1046660.0
 Wheat,Tuv,2024-07,920000.0
 Wheat,Tuv,2024-06,1047000.0
 Wheat,Tuv,2024-05,1166667.0
 Wheat,Tuv,2024-04,1100000.0
 Wheat,Tuv,2024-03,1022500.0
 Wheat,Tuv,2024-02,972500.0
 Wheat,Tuv,2024-01,1030000.0
 Wheat,Tuv,2023-12,866667.0
 Wheat,Tuv,2023-11,910000.0
 Wheat,Tuv,2023-10,910000.0
 Wheat,Tuv,2023-09,1033333.0
 Wheat,Tuv,2023-08,1200000.0
 Wheat,Tuv,2023-07,1033333.0
 Wheat,Tuv,2023-06,1002667.0
 Wheat,Tuv,2023-05,898000.0
 Wheat,Tuv,2023-04,798000.0
 Wheat,Tuv,2023-03,908000.0
 Wheat,Tuv,2023-02,881667.0
 Wheat,Tuv,2023-01,838000.0
 Wheat,Tuv,2022-12,817000.0
 Wheat,Tuv,2022-11,813000.0
 Wheat,Tuv,2022-10,850000.0
 Wheat,Tuv,2022-09,830000.0
 Wheat,Tuv,2022-08,762500.0
 Wheat,Tuv,2022-07,716667.0
 Wheat,Tuv,2022-06,650000.0
 Wheat,Tuv,2022-05,900000.0
 Wheat,Tuv,2022-04,700000.0
 Wheat,Tuv,2022-03,550000.0
 Wheat,Tuv,2022-02,537500.0
 Wheat,Tuv,2022-01,675000.0
 Wheat,Tuv,2021-12,675000.0
 Wheat,Tuv,2021-11,696000.0
 Wheat,Tuv,2021-10,718000.0
 Wheat,Tuv,2021-09,843000.0
 Wheat,Tuv,2021-08,870000.0
 Wheat,Tuv,2021-07,793333.0
 Wheat,Tuv,2021-06,860000.0
 Wheat,Tuv,2021-05,793333.0
 Wheat,Tuv,2021-04,726667.0
 Wheat,Tuv,2021-03,665000.0
 Wheat,Tuv,2021-02,677500.0
 Wheat,Tuv,2021-01,677500.0
 Wheat,Tuv,2020-12,786667.0
 Wheat,Tuv,2020-11,734000.0
 Wheat,Tuv,2020-10,606000.0
 Wheat,Tuv,2020-09,643333.0
 Wheat,Tuv,2020-08,640000.0
 Wheat,Tuv,2020-07,780000.0
 Wheat,Tuv,2020-06,780000.0
 Wheat,Tuv,2020-05,690000.0
 Wheat,Tuv,2020-04,525000.0
 Wheat,Tuv,2020-03,566667.0
 Wheat,Tuv,2020-02,566667.0
 Wheat,Tuv,2020-01,570000.0
 Wheat,Tuv,2019-12,580000.0
 Wheat,Tuv,2019-11,640000.0
 Wheat,Tuv,2019-10,565000.0
 Wheat,Tuv,2019-09,560000.0
 Wheat,Tuv,2019-08,530000.0
 Wheat,Tuv,2019-07,550000.0
 Wheat,Tuv,2019-06,583000.0
 Wheat,Tuv,2019-05,577500.0
 Wheat,Tuv,2019-04,567000.0
 Wheat,Tuv,2019-03,582000.0
 Wheat,Tuv,2019-02,600000.0
 Wheat,Tuv,2019-01,570000.0
 Wheat,Tuv,2018-12,562000.0
 Wheat,Eastern region,2025-12,
 Wheat,Eastern region,2025-11,
 Wheat,Eastern region,2025-10,
 Wheat,Eastern region,2025-09,
 Wheat,Eastern region,2025-08,
 Wheat,Eastern region,2025-07,
 Wheat,Eastern region,2025-06,
 Wheat,Eastern region,2025-05,
 Wheat,Eastern region,2025-04,
 Wheat,Eastern region,2025-03,
 Wheat,Eastern region,2025-02,
 Wheat,Eastern region,2025-01,
 Wheat,Eastern region,2024-12,
 Wheat,Eastern region,2024-11,
 Wheat,Eastern region,2024-10,
 Wheat,Eastern region,2024-09,
 Wheat,Eastern region,2024-08,
 Wheat,Eastern region,2024-07,
 Wheat,Eastern region,2024-06,
 Wheat,Eastern region,2024-05,
 Wheat,Eastern region,2024-04,
 Wheat,Eastern region,2024-03,
 Wheat,Eastern region,2024-02,
 Wheat,Eastern region,2024-01,
 Wheat,Eastern region,2023-12,
 Wheat,Eastern region,2023-11,
 Wheat,Eastern region,2023-10,
 Wheat,Eastern region,2023-09,
 Wheat,Eastern region,2023-08,
 Wheat,Eastern region,2023-07,
 Wheat,Eastern region,2023-06,
 Wheat,Eastern region,2023-05,
 Wheat,Eastern region,2023-04,
 Wheat,Eastern region,2023-03,
 Wheat,Eastern region,2023-02,
 Wheat,Eastern region,2023-01,
 Wheat,Eastern region,2022-12,
 Wheat,Eastern region,2022-11,
 Wheat,Eastern region,2022-10,
 Wheat,Eastern region,2022-09,
 Wheat,Eastern region,2022-08,
 Wheat,Eastern region,2022-07,
 Wheat,Eastern region,2022-06,
 Wheat,Eastern region,2022-05,
 Wheat,Eastern region,2022-04,
 Wheat,Eastern region,2022-03,
 Wheat,Eastern region,2022-02,
 Wheat,Eastern region,2022-01,
 Wheat,Eastern region,2021-12,
 Wheat,Eastern region,2021-11,
 Wheat,Eastern region,2021-10,
 Wheat,Eastern region,2021-09,
 Wheat,Eastern region,2021-08,
 Wheat,Eastern region,2021-07,
 Wheat,Eastern region,2021-06,
 Wheat,Eastern region,2021-05,
 Wheat,Eastern region,2021-04,
 Wheat,Eastern region,2021-03,
 Wheat,Eastern region,2021-02,
 Wheat,Eastern region,2021-01,
 Wheat,Eastern region,2020-12,
 Wheat,Eastern region,2020-11,
 Wheat,Eastern region,2020-10,
 Wheat,Eastern region,2020-09,
 Wheat,Eastern region,2020-08,
 Wheat,Eastern region,2020-07,
 Wheat,Eastern region,2020-06,
 Wheat,Eastern region,2020-05,
 Wheat,Eastern region,2020-04,
 Wheat,Eastern region,2020-03,
 Wheat,Eastern region,2020-02,
 Wheat,Eastern region,2020-01,
 Wheat,Eastern region,2019-12,
 Wheat,Eastern region,2019-11,
 Wheat,Eastern region,2019-10,
 Wheat,Eastern region,2019-09,
 Wheat,Eastern region,2019-08,
 Wheat,Eastern region,2019-07,
 Wheat,Eastern region,2019-06,
 Wheat,Eastern region,2019-05,
 Wheat,Eastern region,2019-04,
 Wheat,Eastern region,2019-03,
 Wheat,Eastern region,2019-02,
 Wheat,Eastern region,2019-01,
 Wheat,Eastern region,2018-12,
 Wheat,Dornod,2025-12,880000.0
 Wheat,Dornod,2025-11,
 Wheat,Dornod,2025-10,
 Wheat,Dornod,2025-09,1000000.0
 Wheat,Dornod,2025-08,880000.0
 Wheat,Dornod,2025-07,880000.0
 Wheat,Dornod,2025-06,880000.0
 Wheat,Dornod,2025-05,880000.0
 Wheat,Dornod,2025-04,1000000.0
 Wheat,Dornod,2025-03,880000.0
 Wheat,Dornod,2025-02,880000.0
 Wheat,Dornod,2025-01,880000.0
 Wheat,Dornod,2024-12,880000.0
 Wheat,Dornod,2024-11,880000.0
 Wheat,Dornod,2024-10,
 Wheat,Dornod,2024-09,880000.0
 Wheat,Dornod,2024-08,880000.0
 Wheat,Dornod,2024-07,850000.0
 Wheat,Dornod,2024-06,850000.0
 Wheat,Dornod,2024-05,850000.0
 Wheat,Dornod,2024-04,850000.0
 Wheat,Dornod,2024-03,
 Wheat,Dornod,2024-02,850000.0
 Wheat,Dornod,2024-01,850000.0
 Wheat,Dornod,2023-12,850000.0
 Wheat,Dornod,2023-11,850000.0
 Wheat,Dornod,2023-10,850000.0
 Wheat,Dornod,2023-09,850000.0
 Wheat,Dornod,2023-08,850000.0
 Wheat,Dornod,2023-07,850000.0
 Wheat,Dornod,2023-06,850000.0
 Wheat,Dornod,2023-05,850000.0
 Wheat,Dornod,2023-04,850000.0
 Wheat,Dornod,2023-03,850000.0
 Wheat,Dornod,2023-02,850000.0
 Wheat,Dornod,2023-01,850000.0
 Wheat,Dornod,2022-12,850000.0
 Wheat,Dornod,2022-11,850000.0
 Wheat,Dornod,2022-10,800000.0
 Wheat,Dornod,2022-09,700000.0
 Wheat,Dornod,2022-08,650000.0
 Wheat,Dornod,2022-07,650000.0
 Wheat,Dornod,2022-06,650000.0
 Wheat,Dornod,2022-05,650000.0
 Wheat,Dornod,2022-04,650000.0
 Wheat,Dornod,2022-03,650000.0
 Wheat,Dornod,2022-02,600000.0
 Wheat,Dornod,2022-01,600000.0
 Wheat,Dornod,2021-12,600000.0
 Wheat,Dornod,2021-11,
 Wheat,Dornod,2021-10,600000.0
 Wheat,Dornod,2021-09,600000.0
 Wheat,Dornod,2021-08,600000.0
 Wheat,Dornod,2021-07,600000.0
 Wheat,Dornod,2021-06,600000.0
 Wheat,Dornod,2021-05,600000.0
 Wheat,Dornod,2021-04,600000.0
 Wheat,Dornod,2021-03,600000.0
 Wheat,Dornod,2021-02,600000.0
 Wheat,Dornod,2021-01,600000.0
 Wheat,Dornod,2020-12,600000.0
 Wheat,Dornod,2020-11,5833.0
 Wheat,Dornod,2020-10,600000.0
 Wheat,Dornod,2020-09,600000.0
 Wheat,Dornod,2020-08,600000.0
 Wheat,Dornod,2020-07,600000.0
 Wheat,Dornod,2020-06,600000.0
 Wheat,Dornod,2020-05,600000.0
 Wheat,Dornod,2020-04,600000.0
 Wheat,Dornod,2020-03,600000.0
 Wheat,Dornod,2020-02,600000.0
 Wheat,Dornod,2020-01,600000.0
 Wheat,Dornod,2019-12,
 Wheat,Dornod,2019-11,
 Wheat,Dornod,2019-10,
 Wheat,Dornod,2019-09,
 Wheat,Dornod,2019-08,
 Wheat,Dornod,2019-07,
 Wheat,Dornod,2019-06,
 Wheat,Dornod,2019-05,
 Wheat,Dornod,2019-04,
 Wheat,Dornod,2019-03,
 Wheat,Dornod,2019-02,
 Wheat,Dornod,2019-01,600000.0
 Wheat,Dornod,2018-12,550000.0
 Wheat,Sukhbaatar,2025-12,
 Wheat,Sukhbaatar,2025-11,
 Wheat,Sukhbaatar,2025-10,
 Wheat,Sukhbaatar,2025-09,
 Wheat,Sukhbaatar,2025-08,
 Wheat,Sukhbaatar,2025-07,
 Wheat,Sukhbaatar,2025-06,
 Wheat,Sukhbaatar,2025-05,
 Wheat,Sukhbaatar,2025-04,
 Wheat,Sukhbaatar,2025-03,
 Wheat,Sukhbaatar,2025-02,
 Wheat,Sukhbaatar,2025-01,
 Wheat,Sukhbaatar,2024-12,
 Wheat,Sukhbaatar,2024-11,
 Wheat,Sukhbaatar,2024-10,880000.0
 Wheat,Sukhbaatar,2024-09,
 Wheat,Sukhbaatar,2024-08,
 Wheat,Sukhbaatar,2024-07,
 Wheat,Sukhbaatar,2024-06,
 Wheat,Sukhbaatar,2024-05,
 Wheat,Sukhbaatar,2024-04,
 Wheat,Sukhbaatar,2024-03,
 Wheat,Sukhbaatar,2024-02,
 Wheat,Sukhbaatar,2024-01,
 Wheat,Sukhbaatar,2023-12,
 Wheat,Sukhbaatar,2023-11,
 Wheat,Sukhbaatar,2023-10,
 Wheat,Sukhbaatar,2023-09,
 Wheat,Sukhbaatar,2023-08,
 Wheat,Sukhbaatar,2023-07,
 Wheat,Sukhbaatar,2023-06,
 Wheat,Sukhbaatar,2023-05,
 Wheat,Sukhbaatar,2023-04,
 Wheat,Sukhbaatar,2023-03,
 Wheat,Sukhbaatar,2023-02,
 Wheat,Sukhbaatar,2023-01,
 Wheat,Sukhbaatar,2022-12,
 Wheat,Sukhbaatar,2022-11,
 Wheat,Sukhbaatar,2022-10,
 Wheat,Sukhbaatar,2022-09,
 Wheat,Sukhbaatar,2022-08,
 Wheat,Sukhbaatar,2022-07,
 Wheat,Sukhbaatar,2022-06,
 Wheat,Sukhbaatar,2022-05,
 Wheat,Sukhbaatar,2022-04,
 Wheat,Sukhbaatar,2022-03,
 Wheat,Sukhbaatar,2022-02,
 Wheat,Sukhbaatar,2022-01,
 Wheat,Sukhbaatar,2021-12,
 Wheat,Sukhbaatar,2021-11,
 Wheat,Sukhbaatar,2021-10,
 Wheat,Sukhbaatar,2021-09,
 Wheat,Sukhbaatar,2021-08,
 Wheat,Sukhbaatar,2021-07,
 Wheat,Sukhbaatar,2021-06,
 Wheat,Sukhbaatar,2021-05,
 Wheat,Sukhbaatar,2021-04,
 Wheat,Sukhbaatar,2021-03,
 Wheat,Sukhbaatar,2021-02,
 Wheat,Sukhbaatar,2021-01,
 Wheat,Sukhbaatar,2020-12,
 Wheat,Sukhbaatar,2020-11,7000.0
 Wheat,Sukhbaatar,2020-10,
 Wheat,Sukhbaatar,2020-09,
 Wheat,Sukhbaatar,2020-08,
 Wheat,Sukhbaatar,2020-07,
 Wheat,Sukhbaatar,2020-06,
 Wheat,Sukhbaatar,2020-05,
 Wheat,Sukhbaatar,2020-04,
 Wheat,Sukhbaatar,2020-03,
 Wheat,Sukhbaatar,2020-02,
 Wheat,Sukhbaatar,2020-01,
 Wheat,Sukhbaatar,2019-12,
 Wheat,Sukhbaatar,2019-11,
 Wheat,Sukhbaatar,2019-10,
 Wheat,Sukhbaatar,2019-09,
 Wheat,Sukhbaatar,2019-08,
 Wheat,Sukhbaatar,2019-07,
 Wheat,Sukhbaatar,2019-06,
 Wheat,Sukhbaatar,2019-05,
 Wheat,Sukhbaatar,2019-04,
 Wheat,Sukhbaatar,2019-03,
 Wheat,Sukhbaatar,2019-02,
 Wheat,Sukhbaatar,2019-01,
 Wheat,Sukhbaatar,2018-12,
 Wheat,Khentii,2025-12,
 Wheat,Khentii,2025-11,
 Wheat,Khentii,2025-10,
 Wheat,Khentii,2025-09,
 Wheat,Khentii,2025-08,
 Wheat,Khentii,2025-07,
 Wheat,Khentii,2025-06,
 Wheat,Khentii,2025-05,
 Wheat,Khentii,2025-04,
 Wheat,Khentii,2025-03,
 Wheat,Khentii,2025-02,
 Wheat,Khentii,2025-01,
 Wheat,Khentii,2024-12,
 Wheat,Khentii,2024-11,
 Wheat,Khentii,2024-10,
 Wheat,Khentii,2024-09,
 Wheat,Khentii,2024-08,
 Wheat,Khentii,2024-07,
 Wheat,Khentii,2024-06,
 Wheat,Khentii,2024-05,
 Wheat,Khentii,2024-04,
 Wheat,Khentii,2024-03,
 Wheat,Khentii,2024-02,
 Wheat,Khentii,2024-01,
 Wheat,Khentii,2023-12,
 Wheat,Khentii,2023-11,
 Wheat,Khentii,2023-10,
 Wheat,Khentii,2023-09,
 Wheat,Khentii,2023-08,
 Wheat,Khentii,2023-07,
 Wheat,Khentii,2023-06,
 Wheat,Khentii,2023-05,
 Wheat,Khentii,2023-04,
 Wheat,Khentii,2023-03,
 Wheat,Khentii,2023-02,
 Wheat,Khentii,2023-01,
 Wheat,Khentii,2022-12,
 Wheat,Khentii,2022-11,
 Wheat,Khentii,2022-10,
 Wheat,Khentii,2022-09,
 Wheat,Khentii,2022-08,
 Wheat,Khentii,2022-07,
 Wheat,Khentii,2022-06,
 Wheat,Khentii,2022-05,
 Wheat,Khentii,2022-04,
 Wheat,Khentii,2022-03,
 Wheat,Khentii,2022-02,
 Wheat,Khentii,2022-01,
 Wheat,Khentii,2021-12,
 Wheat,Khentii,2021-11,
 Wheat,Khentii,2021-10,
 Wheat,Khentii,2021-09,
 Wheat,Khentii,2021-08,
 Wheat,Khentii,2021-07,
 Wheat,Khentii,2021-06,
 Wheat,Khentii,2021-05,
 Wheat,Khentii,2021-04,
 Wheat,Khentii,2021-03,
 Wheat,Khentii,2021-02,
 Wheat,Khentii,2021-01,
 Wheat,Khentii,2020-12,
 Wheat,Khentii,2020-11,
 Wheat,Khentii,2020-10,
 Wheat,Khentii,2020-09,
 Wheat,Khentii,2020-08,550000.0
 Wheat,Khentii,2020-07,550000.0
 Wheat,Khentii,2020-06,550000.0
 Wheat,Khentii,2020-05,550000.0
 Wheat,Khentii,2020-04,550000.0
 Wheat,Khentii,2020-03,
 Wheat,Khentii,2020-02,
 Wheat,Khentii,2020-01,
 Wheat,Khentii,2019-12,
 Wheat,Khentii,2019-11,
 Wheat,Khentii,2019-10,
 Wheat,Khentii,2019-09,
 Wheat,Khentii,2019-08,
 Wheat,Khentii,2019-07,
 Wheat,Khentii,2019-06,
 Wheat,Khentii,2019-05,
 Wheat,Khentii,2019-04,
 Wheat,Khentii,2019-03,
 Wheat,Khentii,2019-02,
 Wheat,Khentii,2019-01,
 Wheat,Khentii,2018-12,
 Wheat,Ulaanbaatar,2025-12,
 Wheat,Ulaanbaatar,2025-11,
 Wheat,Ulaanbaatar,2025-10,
 Wheat,Ulaanbaatar,2025-09,
 Wheat,Ulaanbaatar,2025-08,
 Wheat,Ulaanbaatar,2025-07,
 Wheat,Ulaanbaatar,2025-06,
 Wheat,Ulaanbaatar,2025-05,
 Wheat,Ulaanbaatar,2025-04,
 Wheat,Ulaanbaatar,2025-03,
 Wheat,Ulaanbaatar,2025-02,
 Wheat,Ulaanbaatar,2025-01,
 Wheat,Ulaanbaatar,2024-12,
 Wheat,Ulaanbaatar,2024-11,
 Wheat,Ulaanbaatar,2024-10,
 Wheat,Ulaanbaatar,2024-09,
 Wheat,Ulaanbaatar,2024-08,
 Wheat,Ulaanbaatar,2024-07,
 Wheat,Ulaanbaatar,2024-06,
 Wheat,Ulaanbaatar,2024-05,
 Wheat,Ulaanbaatar,2024-04,
 Wheat,Ulaanbaatar,2024-03,
 Wheat,Ulaanbaatar,2024-02,
 Wheat,Ulaanbaatar,2024-01,
 Wheat,Ulaanbaatar,2023-12,
 Wheat,Ulaanbaatar,2023-11,
 Wheat,Ulaanbaatar,2023-10,
 Wheat,Ulaanbaatar,2023-09,
 Wheat,Ulaanbaatar,2023-08,
 Wheat,Ulaanbaatar,2023-07,
 Wheat,Ulaanbaatar,2023-06,
 Wheat,Ulaanbaatar,2023-05,
 Wheat,Ulaanbaatar,2023-04,
 Wheat,Ulaanbaatar,2023-03,
 Wheat,Ulaanbaatar,2023-02,
 Wheat,Ulaanbaatar,2023-01,
 Wheat,Ulaanbaatar,2022-12,
 Wheat,Ulaanbaatar,2022-11,
 Wheat,Ulaanbaatar,2022-10,
 Wheat,Ulaanbaatar,2022-09,
 Wheat,Ulaanbaatar,2022-08,
 Wheat,Ulaanbaatar,2022-07,
 Wheat,Ulaanbaatar,2022-06,
 Wheat,Ulaanbaatar,2022-05,
 Wheat,Ulaanbaatar,2022-04,
 Wheat,Ulaanbaatar,2022-03,
 Wheat,Ulaanbaatar,2022-02,
 Wheat,Ulaanbaatar,2022-01,
 Wheat,Ulaanbaatar,2021-12,
 Wheat,Ulaanbaatar,2021-11,
 Wheat,Ulaanbaatar,2021-10,
 Wheat,Ulaanbaatar,2021-09,
 Wheat,Ulaanbaatar,2021-08,
 Wheat,Ulaanbaatar,2021-07,
 Wheat,Ulaanbaatar,2021-06,
 Wheat,Ulaanbaatar,2021-05,
 Wheat,Ulaanbaatar,2021-04,
 Wheat,Ulaanbaatar,2021-03,
 Wheat,Ulaanbaatar,2021-02,
 Wheat,Ulaanbaatar,2021-01,
 Wheat,Ulaanbaatar,2020-12,
 Wheat,Ulaanbaatar,2020-11,
 Wheat,Ulaanbaatar,2020-10,
 Wheat,Ulaanbaatar,2020-09,
 Wheat,Ulaanbaatar,2020-08,
 Wheat,Ulaanbaatar,2020-07,
 Wheat,Ulaanbaatar,2020-06,
 Wheat,Ulaanbaatar,2020-05,
 Wheat,Ulaanbaatar,2020-04,
 Wheat,Ulaanbaatar,2020-03,
 Wheat,Ulaanbaatar,2020-02,
 Wheat,Ulaanbaatar,2020-01,
 Wheat,Ulaanbaatar,2019-12,
 Wheat,Ulaanbaatar,2019-11,
 Wheat,Ulaanbaatar,2019-10,
 Wheat,Ulaanbaatar,2019-09,
 Wheat,Ulaanbaatar,2019-08,
 Wheat,Ulaanbaatar,2019-07,
 Wheat,Ulaanbaatar,2019-06,
 Wheat,Ulaanbaatar,2019-05,
 Wheat,Ulaanbaatar,2019-04,
 Wheat,Ulaanbaatar,2019-03,
 Wheat,Ulaanbaatar,2019-02,
 Wheat,Ulaanbaatar,2019-01,
 Wheat,Ulaanbaatar,2018-12,
 Wheat,Ulaanbaatar city,2025-12,
 Wheat,Ulaanbaatar city,2025-11,
 Wheat,Ulaanbaatar city,2025-10,
 Wheat,Ulaanbaatar city,2025-09,
 Wheat,Ulaanbaatar city,2025-08,
 Wheat,Ulaanbaatar city,2025-07,
 Wheat,Ulaanbaatar city,2025-06,
 Wheat,Ulaanbaatar city,2025-05,
 Wheat,Ulaanbaatar city,2025-04,
 Wheat,Ulaanbaatar city,2025-03,
 Wheat,Ulaanbaatar city,2025-02,
 Wheat,Ulaanbaatar city,2025-01,
 Wheat,Ulaanbaatar city,2024-12,
 Wheat,Ulaanbaatar city,2024-11,
 Wheat,Ulaanbaatar city,2024-10,
 Wheat,Ulaanbaatar city,2024-09,
 Wheat,Ulaanbaatar city,2024-08,
 Wheat,Ulaanbaatar city,2024-07,
 Wheat,Ulaanbaatar city,2024-06,
 Wheat,Ulaanbaatar city,2024-05,
 Wheat,Ulaanbaatar city,2024-04,
 Wheat,Ulaanbaatar city,2024-03,
 Wheat,Ulaanbaatar city,2024-02,
 Wheat,Ulaanbaatar city,2024-01,
 Wheat,Ulaanbaatar city,2023-12,
 Wheat,Ulaanbaatar city,2023-11,
 Wheat,Ulaanbaatar city,2023-10,
 Wheat,Ulaanbaatar city,2023-09,
 Wheat,Ulaanbaatar city,2023-08,
 Wheat,Ulaanbaatar city,2023-07,
 Wheat,Ulaanbaatar city,2023-06,
 Wheat,Ulaanbaatar city,2023-05,
 Wheat,Ulaanbaatar city,2023-04,
 Wheat,Ulaanbaatar city,2023-03,
 Wheat,Ulaanbaatar city,2023-02,
 Wheat,Ulaanbaatar city,2023-01,
 Wheat,Ulaanbaatar city,2022-12,
 Wheat,Ulaanbaatar city,2022-11,
 Wheat,Ulaanbaatar city,2022-10,
 Wheat,Ulaanbaatar city,2022-09,
 Wheat,Ulaanbaatar city,2022-08,
 Wheat,Ulaanbaatar city,2022-07,
 Wheat,Ulaanbaatar city,2022-06,
 Wheat,Ulaanbaatar city,2022-05,
 Wheat,Ulaanbaatar city,2022-04,
 Wheat,Ulaanbaatar city,2022-03,
 Wheat,Ulaanbaatar city,2022-02,
 Wheat,Ulaanbaatar city,2022-01,
 Wheat,Ulaanbaatar city,2021-12,
 Wheat,Ulaanbaatar city,2021-11,
 Wheat,Ulaanbaatar city,2021-10,
 Wheat,Ulaanbaatar city,2021-09,
 Wheat,Ulaanbaatar city,2021-08,
 Wheat,Ulaanbaatar city,2021-07,
 Wheat,Ulaanbaatar city,2021-06,
 Wheat,Ulaanbaatar city,2021-05,
 Wheat,Ulaanbaatar city,2021-04,
 Wheat,Ulaanbaatar city,2021-03,
 Wheat,Ulaanbaatar city,2021-02,
 Wheat,Ulaanbaatar city,2021-01,
 Wheat,Ulaanbaatar city,2020-12,
 Wheat,Ulaanbaatar city,2020-11,
 Wheat,Ulaanbaatar city,2020-10,
 Wheat,Ulaanbaatar city,2020-09,
 Wheat,Ulaanbaatar city,2020-08,
 Wheat,Ulaanbaatar city,2020-07,
 Wheat,Ulaanbaatar city,2020-06,
 Wheat,Ulaanbaatar city,2020-05,
 Wheat,Ulaanbaatar city,2020-04,
