id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Барилга ашиглагчийн нэр,Нийт давхарын тоо,ZIP бүс,Дүүрэг,Хороо,Хаягийн бүс,Архитектур төлөвлөлтийн даалгаврын дугаар,"Барилга, байгууламжийн нэр",Үйлчилгээ албан конторын давхарын тоо /бусад/,Барилгын ажлыг эхлэх/үргэлжлүүлэх зөвшөөрлийн дугаар,Гудамж,Барилгыг барьсан байгууллага,Ашиглалтад орсон он,Улсын комиссын актын дугаар,Орон сууцны давхарын тоо,Батлагдсан блокийн тоо,Гүйцэтгэлийн зураг хийсэн он,Өндрийн зөрүү уналттай эсэх,Барилгын дугаар,Барилгын зураг хийсэн он,Ерөнхий төлөвлөгөө хийсэн он,Барилгыг барьсан он
792496,ТБА131675641600008,,Polygon,106.987962,47.91535,Загвар зураг,,,13301,Баянзүрх,8-р хороо,,МЗХ2023/04-017,,,,,,,,,,,,,,,
792497,ТБА131675641600009,,Polygon,106.988724,47.915084,Загвар зураг,,,13301,Баянзүрх,8-р хороо,,МЗХ2023/04-017,,,,,,,,,,,,,,,
792500,ТБА131675871637000,,Polygon,106.992747,47.920392,Загвар зураг,Төгс орд капитал ХХК,,,Баянзүрх,38-р хороо,Шар хад-1 /13280/,,,,,,,,,,,,,,,,
792501,ТБА131675871715000,,Polygon,106.992731,47.920577,Загвар зураг,Төгс орд капитал ХХК,,,Баянзүрх,38-р хороо,Шар хад-1 /13280/,,,,,,,,,,,,,,,,
792502,ТБА131675871733000,,Polygon,106.992378,47.920298,Загвар зураг,Төгс орд капитал ХХК,,,Баянзүрх,38-р хороо,Шар хад-1 /13280/,,,,,,,,,,,,,,,,
792503,ТБА131675871751000,,Polygon,106.992184,47.920128,Загвар зураг,Төгс орд капитал ХХК,,,Баянзүрх,38-р хороо,Шар хад-1 /13280/,,,,,,,,,,,,,,,,
792505,ТБА131675900800000,Явган хүний түр гүүрэн гарц,Polygon,106.930138,47.911024,Загвар зураг,Нийслэлийн Хөрөнгө оруулалтын газар ОНӨААТҮГ,,,"Баянзүрх, Сүхбаатар","1-р хороо, 43-р хороо","13-р хороолол 2-5 /13374/, 13-р хороолол 1-3 /14230/",МЗХ2023/03-009,Явган хүний түр гүүрэн гарц,,,,,,,,,,,,,,
792506,ТБА131675900800002,Явган хүний түр гүүрэн гарц,Polygon,106.930556,47.911054,Загвар зураг,НХОГ ОНӨААТҮГ,,,Баянзүрх,43-р хороо,,МЗХ2023/03-009,Явган хүний түр гүүрэн гарц,,,,,,,,,,,,,,
792507,ТБА131675900800003,"Буудаллах, отоглох орон байр",Polygon,106.995361,47.75852,Загвар зураг,,,13201,Баянзүрх,11-р хороо,,МЗХ2023/04-016,"Буудаллах, отоглох орон байр",,,,,,,,,,,,,,
792512,ТБА131674086400004,3x3 сагсан бөмбөгийн талбай,Polygon,106.984831,47.905527,Загвар зураг,Баянзүрх дүүргийн Засаг даргын Тамгын газар,,13271,Баянзүрх,37-р хороо,,ХТХ2023/00-008,3x3 сагсан бөмбөгийн талбай,,,,,,,,,,,,,,
792513,ТБА131674086400005,Гадна талбайн тохижилт,Polygon,106.947066,47.911958,Загвар зураг,Баянзүрх дүүргийн Засаг даргын Тамгын газар,,13336,Баянзүрх,14-р хороо,,ХТХ2023/00-016,Гадна талбайн тохижилт,,,,,,,,,,,,,,
792517,ТБА171629999496002,Амины орон сууц,Polygon,106.788517,47.820396,Загвар зураг,,,17102,Хан-Уул,8-р хороо,,,Амины орон сууц,,,,,,,,,,,,,,
792518,ТБА171629999615002,Амины орон сууц,Polygon,106.788365,47.820363,Загвар зураг,Д.Минжинсогоо,2,17102,Хан-Уул,8-р хороо,,,Амины орон сууц,,,,,,,,,,,,,,
792519,ТБА171629999625001,Амины орон сууц,Polygon,106.788213,47.820331,Загвар зураг,,,17102,Хан-Уул,8-р хороо,Дарга толгойн хэсэг /17102/,,Амины орон сууц,,,,,,,,,,,,,,
792520,ТБА171629999640001,Амины орон сууц,Polygon,106.788042,47.820294,Загвар зураг,,,17091,Хан-Уул,8-р хороо,Жаргалантын ам /17091/,,Амины орон сууц,,,,,,,,,,,,,,
792521,ТБА171674000000001,Үйлдвэрлэлийн цогцолбор барилга,Polygon,106.858672,47.894478,Загвар зураг,ЖЭЙ ПИ ЖИ ХХК,,17070,Хан-Уул,3-р хороо,,МЗХ2023/02-016,Үйлдвэрлэлийн цогцолбор барилга,,,Чингисийн өргөн чөлөө,,,,,,,,,,,
792522,ТБА171674000000002,Үйлдвэрлэлийн цогцолбор барилга,Polygon,106.859101,47.893486,Загвар зураг,ЖЭЙ ПИ ЖИ ХХК,,17070,Хан-Уул,3-р хороо,,МЗХ2023/02-016,Үйлдвэрлэлийн цогцолбор барилга,,,Чингисийн өргөн чөлөө,,,,,,,,,,,
792523,ТБА171618444800000,Гадна талбайн тохижилт,Polygon,106.829238,47.867125,Загвар зураг,ХУДЗДТГ,,17100,Хан-Уул,4-р хороо,,МЗХ2021/05-010,Гадна талбайн тохижилт,,,Наадамчдын зам,,,,,,,,,,,
792528,ТБА171522368000003,Аялал жуулчлалын цогцолбор,Polygon,106.856842,47.879342,Загвар зураг,Даян тайж ХХК,16,17080,Хан-Уул,4-р хороо,,МЗХ2018/08-01,Аялал жуулчлалын цогцолбор,,,,,,,15,,,,,,,
792529,ТБА171522368000004,Аялал жуулчлалын цогцолбор,Polygon,106.857779,47.876749,Загвар зураг,Даян тайж ХХК,15,17080,Хан-Уул,4-р хороо,,МЗХ2018/08-01,Аялал жуулчлалын цогцолбор,,БАЗГ2023/047,,,,,14,,,,,,,
792530,ТБА171522368000005,Аялал жуулчлалын цогцолбор,Polygon,106.858329,47.877366,Загвар зураг,Даян тайж ХХК,14,17080,Хан-Уул,"4-р хороо, 24-р хороо",Хүүшийн ам /17080/,МЗХ2018/08-01,Аялал жуулчлалын цогцолбор,,БАЗГ2023/047,,,,,14,,,,,,,
792531,ТБА171522368000006,Аялал жуулчлалын цогцолбор,Polygon,106.858809,47.877648,Загвар зураг,Даян тайж ХХК,15,17080,Хан-Уул,4-р хороо,,МЗХ2018/08-01,Аялал жуулчлалын цогцолбор,,БАЗГ2023/047,,,,,14,,,,,,,
792532,ТБА171522368000007,Аялал жуулчлалын цогцолбор,Polygon,106.859099,47.877313,Загвар зураг,Даян тайж ХХК,14,17080,Хан-Уул,4-р хороо,,МЗХ2018/08-01,Аялал жуулчлалын цогцолбор,,БАЗГ2023/045,,,,,14,,,,,,,
792533,ТБА171623110400003,Залуус 1 хороолол,Polygon,106.746914,47.839756,Загвар зураг,ТОСК ХХК,2,17130,Хан-Уул,21-р хороо,,МЗХ2021/09-033,Залуус 1 хороолол,2,,Морингийн зам,,,,,,,,,,,
792534,ТБА171623110400004,Залуус 1 хороолол,Polygon,106.750767,47.841953,Загвар зураг,Төрийн орон сууцны корпораци ХХК,4,17130,Хан-Уул,21-р хороо,,МЗХ2021/09-033,Залуус 1 хороолол,,,,,,,,,,,,,,
792537,ТБА171628035200000,Аялал жуулчлалын цогцолбор,Polygon,106.842187,47.855526,Загвар зураг,Мөнх дөл цэцэг ХХК,2,17100,Хан-Уул,4-р хороо,,МЗХ2021/14-006,Аялал жуулчлалын цогцолбор,,,Нүхтийн зам,,,,,,,,,,,
792538,ТБА171628208000000,Аялал жуулчлалын цогцолбор,Polygon,106.844375,47.854081,Загвар зураг,Булаг ундарга тур ХХК,2,17100,Хан-Уул,4-р хороо,,МЗХ2021/13-008,Аялал жуулчлалын цогцолбор,,,Нүхтийн зам,,,,,,,,,,,
792539,ТБА171663545600001,Үйлчилгээтэй орон сууц,Polygon,106.801057,47.838775,Загвар зураг,,,17102,Хан-Уул,8-р хороо,,МЗХ2022/33-019,Үйлчилгээтэй орон сууц,,,Өлзийтийн зам,,,,,,,,,,,
792540,ТБА171663545600002,Үйлчилгээтэй орон сууц,Polygon,106.802989,47.83879,Загвар зураг,,,17102,Хан-Уул,8-р хороо,,МЗХ2022/33-019,Үйлчилгээтэй орон сууц,,,,,,,,,,,,,,
792541,ТБА171663545600003,"Цэцэрлэг, сургууль бүхий ҮЙлчилгээтэй орон сууцны ",Polygon,106.805896,47.83739,Загвар зураг,,,17102,Хан-Уул,8-р хороо,,МЗХ2022/33-019,"Цэцэрлэг, сургууль бүхий ҮЙлчилгээтэй орон сууцны",,,,,,,,,,,,,,
792543,ТБА171631525812002,Шинэ яармаг хороолол,Polygon,106.79257,47.849512,Загвар зураг,Нью яармаг хаусинг прожект ХХК,3,17101,Хан-Уул,8-р хороо,,,Шинэ яармаг хороолол,,БАЗ2024/0666 | 267/2015,,,,,,1,,,,,,
792544,ТБА171631525832002,Шинэ яармаг хороолол,Polygon,106.791934,47.849538,Загвар зураг,Нью яармаг хаусинг прожект ХХК,,17101,Хан-Уул,8-р хороо,,,Шинэ яармаг хороолол,,267/2015,,,,,,,,,,,,
792545,ТБА171631525842002,Шинэ яармаг хороолол,Polygon,106.791334,47.84945,Загвар зураг,Нью яармаг хаусинг прожект ХХК,,17101,Хан-Уул,8-р хороо,,,Шинэ яармаг хороолол,,267/2015,,,,,,,,,,,,
792549,ТБА171645401600000,Хүүхдийн зуслан,Polygon,106.63154,47.792919,Загвар зураг,32-р сургууль,,,Хан-Уул,13-р хороо,,БХБХ2022/01-003,Хүүхдийн зуслан,,,Өлзийтийн зам,,,,,,,,,,,
792550,ТБА171648944000000,Бичил эко аялал жуулчлалын цогцолбор,Polygon,106.916901,47.883892,Загвар зураг,,,17023,Хан-Уул,11-р хороо,,МЗХ2022/01-036,Бичил эко аялал жуулчлалын цогцолбор,,955/2022,,,,,,,,,,,,
792551,ТБА171646352000000,Үйлчилгээтэй орон сууц,Polygon,106.775401,47.85918,Загвар зураг,"Иргэн Д.Энхтөр, Ц.Отгонбямба",12,17120,Хан-Уул,16-р хороо,,МЗХ2022/01-060,Үйлчилгээтэй орон сууц,1,,,,,,11,,,,,,,
792552,ТБА171649289600000,Иргэдийн хөгжлийн төв,Polygon,106.78079,47.861833,Загвар зураг,Хан-Уул дүүргийн Засаг даргын тамгын газар,,17120,Хан-Уул,16-р хороо,Буянт Ухаа  хороолол-1 /17120/,МЗХ2022/08-001,Иргэдийн хөгжлийн төв,,,,,,,,,,,,,,
792553,ТБА171652659200000,Гадна талбайн тохижилт,Polygon,106.816373,47.86925,Загвар зураг,Хан-Уул дүүргийн Засаг даргын Тамгын газар.,,17110,Хан-Уул,5-р хороо,,МЗХ2022/15-018,Гадна талбайн тохижилт,,,,,,,,,,,,,,
792554,ТБА171663545600004,Үйлчилгээ,Polygon,106.791226,47.817778,Загвар зураг,Өвгөдийн түшиг ХХК,2,,Хан-Уул,8-р хороо,,МЗХ2022/33-023,Үйлчилгээ,,,,,,,,,,,,,,
792555,ТБА171651449600002,Аялал жуулчлалын цогцолбор,Polygon,106.840477,47.860456,Загвар зураг,ИМД ХХК,16,,Хан-Уул,23-р хороо,,МЗХ2022/13-038,Аялал жуулчлалын цогцолбор,,,,,,,,,,,,,,
792556,ТБА171656002084002,Үйлчилгээтэй орон сууцны цогцолбор,Polygon,106.884817,47.892075,Загвар зураг,"""Мишээл групп"" ХХК",,17043,Хан-Уул,20-р хороо,Үйлдвэр 2-4 /17043/,ГБМЗХ2019/02-025,Үйлчилгээтэй орон сууцны цогцолбор,,,,,,,,,,,,,,
792557,ТБА171591833600002,"Оффис, үйлчилгээ",Polygon,106.891155,47.890167,Загвар зураг,Нью бурвери ХХК,8,17042,Хан-Уул,20-р хороо,,МЗХ2021/09-036,"Оффис, үйлчилгээ",,,Чингисийн өргөн чөлөө,,,,,,,,,,,
792558,ТБА171591833600003,Орон сууц,Polygon,106.891647,47.89013,Загвар зураг,Нью бурвери ХХК,12,17042,Хан-Уул,20-р хороо,,МЗХ2021/09-036,Орон сууц,,,Чингисийн өргөн чөлөө,,,,,,,,,,,
792559,ТБА171591833600004,Үйлчилгээтэй орон сууц,Polygon,106.892215,47.890117,Загвар зураг,Нью бурвери ХХК,12,17042,Хан-Уул,20-р хороо,,МЗХ2021/09-036,Үйлчилгээтэй орон сууц,,,Чингисийн өргөн чөлөө,,,,,,,,,,,
792562,ТБА171663632000001,Үйлчилгээтэй цэцэрлэг бүхий орон сууц,Polygon,106.879074,47.891878,Загвар зураг,,,,Хан-Уул,20-р хороо,,МЗХ2022/27-024,Үйлчилгээтэй цэцэрлэг бүхий орон сууц,,,,,,,,,,,,,,
792563,ТБА171663632000002,Аялал жуулчлалын цогцолбор,Polygon,106.92432,47.88318,Загвар зураг,"“Бадрал юнайтед” ХХК, “Цаглашгүй дүүрэн” ХХК,",,,Хан-Уул,11-р хороо,,МЗХ2022/33-018,Аялал жуулчлалын цогцолбор,,,Парисын гудамж,,,,,,,,,,,
792565,ТБА171666699055000,,Polygon,106.862301,47.786175,Загвар зураг,,,17152,Хан-Уул,14-р хороо,Бугын ам /17152/,,,,825/2022,,,,,,,,,,,,
792567,ТБА181663778728000,,Polygon,106.765195,47.919159,Загвар зураг,,,,Сонгинохайрхан,1-р хороо,Орбит-1 /18170/,,,,,,,,,,,,,,,,
792568,ТБА171657065600010,"Зам, замын байгууламж",Polygon,106.777821,47.827529,Загвар зураг,United Best Oil,,17130,Хан-Уул,21-р хороо,28-р хороолол /17130/,МЗХ2022/04-014,"Зам, замын байгууламж",,,,,,,,,,,,,,
792569,ТБА171666699080000,,Polygon,106.86191,47.786413,Загвар зураг,,,17152,Хан-Уул,14-р хороо,Бугын ам /17152/,,,,825/2022,,,,,,,,,,,,
792570,ТБА171657065600001,Явган зам,Polygon,106.777871,47.827652,Загвар зураг,United best oil,,17130,Хан-Уул,21-р хороо,,МЗХ2022/04-014,Явган зам,,,,,,,,,,,,,,
792571,ТБА171657065600002,Ногоон байгууламж,Polygon,106.778155,47.827697,Загвар зураг,United Best Oil,,17130,Хан-Уул,21-р хороо,,МЗХ2022/04-014,Ногоон байгууламж,,,,,,,,,,,,,,
792573,ТБА171666699094000,,Polygon,106.861337,47.78704,Загвар зураг,,,17152,Хан-Уул,14-р хороо,Бугын ам /17152/,,,,825/2022,,,,,,,,,,,,
792574,ТБА171656979200000,Явган зам,Polygon,106.777871,47.827652,Загвар зураг,United Best Oil,,17130,Хан-Уул,21-р хороо,,МЗХ2022/04-014,Явган зам,,,,,,,,,,,,,,
792575,ТБА171657065600003,Ногоон байгууламж,Polygon,106.77779,47.827444,Загвар зураг,United best oil,,17130,Хан-Уул,21-р хороо,,МЗХ2022/04-014,Ногоон байгууламж,,,,,,,,,,,,,,
792579,ТБА171664205140000,Амины сууц,Polygon,106.905506,47.869629,Загвар зураг,Их эзэн Чингис групп ХХК,,17025,Хан-Уул,11-р хороо,,,Амины сууц,,,,,,,,,,,,,,
792582,ТБА171666699107000,,Polygon,106.861199,47.787226,Загвар зураг,,,17152,Хан-Уул,14-р хороо,Бугын ам /17152/,,,,825/2022,,,,,,,,,,,,
792583,ТБА171666699119000,,Polygon,106.861016,47.787393,Загвар зураг,,,17152,Хан-Уул,14-р хороо,Бугын ам /17152/,,,,825/2022,,,,,,,,,,,,
792588,ТБА171666699138000,,Polygon,106.8609,47.787588,Загвар зураг,,,17152,Хан-Уул,14-р хороо,Бугын ам /17152/,,,,825/2022,,,,,,,,,,,,
792597,ТБА171666699153000,,Polygon,106.861051,47.786771,Загвар зураг,,,17152,Хан-Уул,14-р хороо,Бугын ам /17152/,,,,825/2022,,,,,,,,,,,,
792602,ТБА171666699195000,,Polygon,106.860867,47.786964,Загвар зураг,,,17152,Хан-Уул,14-р хороо,Бугын ам /17152/,,,,825/2022,,,,,,,,,,,,
792607,ТБА171666699206000,,Polygon,106.860688,47.787156,Загвар зураг,,,17152,Хан-Уул,14-р хороо,Бугын ам /17152/,,,,825/2022,,,,,,,,,,,,
792612,ТБА171666699216000,,Polygon,106.860508,47.787344,Загвар зураг,,,17152,Хан-Уул,14-р хороо,Бугын ам /17152/,,,,825/2022,,,,,,,,,,,,
792617,ТБА171666699243000,,Polygon,106.860328,47.787512,Загвар зураг,,,17152,Хан-Уул,14-р хороо,Бугын ам /17152/,,,,825/2022,,,,,,,,,,,,
792620,ТБА171664150400000,"Өв соёл, гэр цэцэрлэг",Polygon,106.834021,47.873636,Загвар зураг,12 дугаар Цэцэрлэг,1,17110,Хан-Уул,4-р хороо,,БХБХ2022/03-005,"Өв соёл, гэр цэцэрлэг",,БАЗГ2023/760,Наадамчдын зам,,,,,,,,,,,
